16,0.7902009164
32,0.7257670408
64,0.5850302561
128,0.1291672735
256,0.3478167137
512,0.7706504862
1024,0.8691411862
2048,0.9731304386
4096,0.9545382779
8192,0.849005217
16384,1.013268471
32768,0.2039127251
65536,0.3110806722
131072,0.1535341891
16,0.5270611398999999
32,1.01435361
64,0.8382746360000001
128,0.3719003065
256,0.360691299
512,1.0061251764
1024,0.9087998584
2048,0.7465600451000001
4096,1.0034251037
8192,0.1534665537
16384,0.1262578322
32768,0.8051576341
262144,0.9595220972
65536,0.2971519482
16,0.155207939
32,0.49174832339999996
64,0.4750332787
128,0.09678993429999999
256,0.9417615510999999
512,0.2673689471
1024,0.5541995255
2048,0.5604322150000001
4096,0.9066645756999999
8192,0.1766764072
16384,0.6644686894
131072,0.8959608189
32768,0.6001261774000001
65536,0.5918124399
131072,1.0303229426
262144,1.0518359121
16,0.8026509148000001
32,0.6534638763
64,0.7121210585000001
128,0.8132198926
256,0.2752508251
512,0.9305710768000001
1024,0.6894097571000001
2048,0.13247293770000002
4096,1.062351419
8192,0.42871702180000004
16384,0.33294721239999997
32768,0.2739406024
262144,0.8873272692999999
65536,0.5491804289
16,0.2438662446
32,0.406020724
64,0.7270543585
128,0.834388097
256,1.0205183229
512,0.9978457702000001
1024,0.5362440146
2048,0.2067749748
4096,1.0554236202
8192,0.9037118927000001
16384,0.7623780966
32768,0.645418185
131072,0.8786897413
65536,0.9521353562999999
131072,0.7571770413
262144,0.794931022
16,0.6241988198
32,0.2393596069
64,0.3605713672
128,0.207947678
256,0.7753350667
512,0.208158228
1024,0.27205402489999997
2048,0.8395810838
4096,0.383260191
8192,0.1864517139
16384,0.6128134042
32768,0.8915365090999999
262144,0.5413841946
65536,0.7461628768
16,0.4539435102
32,0.4210683093
64,0.4127925103
128,0.38606443349999997
256,0.9099399601
512,0.49754164570000003
1024,0.7677723611
2048,0.4401923376
4096,0.9721375846
8192,1.0536181384999999
16384,0.9700344362000001
32768,0.4407000919
131072,0.7141464235
65536,0.7629079281000001
131072,0.422097009
262144,0.5149896601
16,0.1107103988
32,0.1253678696
64,0.5721474297
128,0.2001172779
256,0.264362088
512,0.538826079
1024,0.9603989486000001
2048,0.7415442493000001
4096,0.49349106880000004
8192,0.6313894735
16384,0.1933880285
32768,0.183954683
262144,0.6109662409000001
65536,0.1416502472
16,0.1613526109
32,1.0259594275000001
64,0.42535862669999996
128,0.8142821194
256,0.9089937945000001
512,0.7581595575
1024,0.1489957012
2048,0.9979645778999999
4096,0.2083360997
8192,0.9621118231
16384,0.9885777126999999
32768,0.8883555374
131072,0.5695174746
65536,0.8392725851999999
131072,0.84147104
262144,0.5780336247
16,0.6355573999
32,0.9051644696
64,0.0684443683
128,0.5819614235
256,0.8073148017
512,0.14300737759999999
1024,0.7618890624
2048,0.2861451841
4096,0.1093401192
8192,0.5359001728
16384,0.39792390710000003
32768,0.4597377437
262144,0.6719338023
65536,0.3346407377
16,0.3758918716
32,0.6705582473
64,0.853533468
128,0.5941683855000001
256,0.12101167930000001
512,1.0460381637
1024,0.1277183962
2048,0.6693793135
4096,0.9609023018
8192,0.4361647217
16384,0.2776291702
32768,0.1280510395
131072,1.0504852568
65536,0.6590302999
131072,0.3534698569
262144,0.9142198696
262144,0.7679841614
16,0.3170894906
32,0.1039051448
64,0.4492077574
128,0.1745467788
256,0.7712210014
512,0.8241364129
1024,0.1838672378
2048,0.9513103905
4096,0.4616426417
8192,0.878945098
16384,1.0417926686
32768,0.965308682
65536,0.1005560598
131072,0.3487174274
262144,0.1151442787
16,0.3557871042
32,0.6875185048
64,0.2025969041
128,0.16245123379999998
256,1.0435128756
512,0.4766371992
1024,0.8270066306
2048,0.2598517862
4096,0.5485728141
8192,0.5165190805
16384,0.1138066456
32768,0.9194313687
65536,0.6520906058
131072,0.6384527515999999
262144,1.0809143167
16,0.7474375174000001
32,0.6963255413
64,0.4630886156
128,0.2220711659
256,0.8593174631
512,0.8706432408
1024,0.1957034229
2048,0.61437626
4096,0.2683452971
8192,0.72993525
16384,1.0836169111
32768,0.8362326944
65536,0.6020957356
131072,0.9671889482
262144,0.3289133373
16,0.1025574395
32,0.2646519339
64,0.5459504698
128,0.805482913
256,0.5023620917
512,0.893600269
1024,0.1973759404
2048,0.46667488469999996
4096,0.8196592091
8192,0.7774947595
16,0.5371304913
32,0.5145881384000001
64,0.4562832045
128,0.7017288544
256,0.5671676158
512,0.5502877508
1024,0.40451731230000004
2048,0.6859496529
16384,0.4021967898
4096,0.9974018961
8192,0.23886301100000001
16384,0.8306901199
16,0.5653623685
32,0.9365689467
64,0.0913599904
128,0.6700068927
256,0.1299885273
512,0.3485963297
1024,0.435738999
2048,0.1431717643
32768,0.4891979203
4096,0.9687357386000001
8192,1.0092166331999999
16384,0.9606649937
32768,1.0422335803
16,0.9086634083
32,0.49070874919999996
64,0.8332095438
128,0.8246727131
256,1.0114656786
512,0.1046619849
1024,0.161446347
2048,1.045203303
4096,0.5622004754000001
8192,0.5381237477999999
16,0.5361754642
32,0.8248548428
64,0.3616151715
128,0.3159091916
256,0.7889669537
32768,0.7483223073999999
512,0.6733924233999999
1024,0.8650689495
2048,0.1617465491
16384,0.3802624624
4096,0.7690596631
65536,0.41018836399999997
8192,0.2965979285
16,0.6838560042
32,0.9719475356999999
64,0.909501655
128,0.0955480854
256,0.8008292923
512,0.3808633487
1024,0.6137504523
2048,0.30081866879999997
4096,0.106159896
16384,0.2261998865
8192,0.44607255910000004
32768,0.468301306
16,0.2616109809
32,0.8358049329
64,0.36070492159999995
128,0.9212400948
256,0.0856404486
512,0.8506632761999999
1024,0.6924420163
2048,0.5372639606
4096,0.41357334409999996
65536,0.2083311333
16384,0.3280107304
8192,0.4296273102
16,0.1144714334
32,0.2849786053
64,0.3670548409
128,1.0051745426
256,0.8310711517999999
512,0.5142250172
1024,0.22913880790000002
2048,0.1557803506
32768,0.25422931790000003
4096,1.0115216189
16384,0.385606765
8192,0.1953445076
65536,0.6115671013
16,0.2497826349
32,0.17242041830000002
64,0.4643401708
128,1.0666630912
256,0.21401283
512,1.0867991122
1024,0.1632150318
2048,0.1487674081
4096,0.13834369829999998
32768,0.2610521504
16384,0.9093749445
8192,0.41350963529999996
32768,0.4497855777
65536,0.6990516405
16384,0.5998580835
32768,0.9489133239
32768,0.8999404559
65536,1.0323303999
65536,0.368808136
131072,0.1970286449
65536,0.6204057467
65536,0.9979970855
65536,0.7885423992
131072,0.86753075
131072,0.8082565068
131072,0.9294616925
131072,0.43834602549999996
131072,0.2031712159
131072,0.3746829044
131072,0.4965379579
131072,0.1551069792
16,0.7322165896
32,0.7590290065
64,0.5371950382
128,0.2845027119
256,0.6365532226
512,0.2451102368
1024,0.0959725867
2048,0.2017635488
4096,0.9912082393
8192,0.3431096824
16384,0.4328640547
32768,1.0612845537
262144,0.8912070551000001
65536,0.8292472984
262144,0.6430390657
16,0.5651863051
32,0.3839056411
64,0.1524163892
128,0.5436111485
256,0.9797748551000001
512,0.1739197535
1024,0.9920972098999999
2048,0.7590362146
4096,0.520041665
262144,0.5927482765000001
262144,0.5026010120000001
8192,0.3472808044
16384,0.9181920294
262144,0.19860022189999998
262144,0.3692917893
32768,0.4932114375
262144,1.0477190693
262144,0.7616707359
131072,0.1326130844
16,0.4257637031
32,0.2426835231
64,0.7941814027999999
128,0.39351830050000003
256,0.6758973403999999
512,0.4805516963
1024,0.36982549719999996
2048,0.7095147881
4096,0.213081914
16,0.5544184704
32,0.1628881177
64,0.6624687442
128,0.7147832625
256,0.7924442026
512,0.7598581023
16,0.1167879735
32,0.046211487600000004
64,0.1764372796
128,0.5249622082
1024,1.03795106
256,0.133472852
512,0.3191513031
1024,0.9853254878000001
2048,0.5881718249
2048,1.0169864488
8192,0.196531287
4096,0.6552975173
4096,1.0561753797
8192,0.3105477094
8192,0.9152090052999999
16384,0.5712724557
262144,0.248107728
16384,0.2958319323
65536,0.6290138152
16384,0.5098040852
16,0.992080872
32,0.1481028259
64,0.3980743409
128,0.1119342279
256,0.8495394172
512,0.9010241994
1024,0.43067241489999997
2048,0.1455862436
4096,0.9528109747
8192,0.2797779891
16,0.3172114418
32,0.1094825383
64,0.4975759981
128,0.4568215471
256,0.8603831114
512,0.6488053065
1024,1.0276864625
2048,0.19000393370000002
4096,0.2784924645
32768,1.0220081174
32768,1.0492520492
16384,0.4265546909
8192,0.1822685506
32768,0.8578608259
16,0.48134685060000004
32,0.4014297067
64,0.798812455
128,0.427104699
256,0.3688791735
512,1.0725380532
1024,0.7047592238
2048,0.497071172
16,1.0399102230000001
32,0.2290377952
64,0.6684836556
128,0.4962942969
256,0.37338038619999997
512,0.7541762542
1024,0.48300063049999997
4096,0.6519990918
2048,0.8126345165
4096,0.38552453960000005
16384,0.5010798129
8192,0.9146083586
8192,0.1892942321
16384,0.6667065945
32768,0.3923290051
16384,0.7763942212999999
32768,0.8645502036
16,0.7767396273
32,0.5866072645
64,0.9877436361
128,0.6410633605999999
256,0.3043085336
512,0.9419761799
1024,1.0486135147
2048,0.4075596262
4096,0.8081178299999999
65536,1.0075788501
32768,0.9794044738
65536,0.9208839924
8192,0.3501265175
32768,0.3802137082
65536,0.2670913094
16384,0.7407491439
65536,0.2823712668
131072,0.8116044646
65536,1.0160905626999999
16,0.3484864296
32,0.4422020518
64,0.1986596454
128,0.9125201265
256,1.0321893357
512,0.7354497446
1024,0.5071912331
2048,0.2910502083
32768,1.0421384264
4096,0.7498987576999999
8192,0.1335497445
16384,0.8439277479
65536,0.3068488443
65536,0.1939732941
32768,0.1799037945
65536,0.4371046617
131072,1.0269329067
131072,0.1563023789
262144,0.989481927
131072,0.6709676835
65536,0.7828094271
131072,0.5650879198000001
131072,0.9754934250999999
131072,0.7994239031
131072,0.6688108875
16,0.5291237822
32,0.2228301983
64,0.1137470298
128,0.2545961101
256,0.2832200909
512,0.5573126286
1024,0.396779232
2048,0.5309454129
4096,0.7995559901
8192,0.3345885698
16384,0.5222619954000001
131072,0.5832958375
32768,0.8397772902
131072,1.0001200788
262144,0.7296859808999999
65536,1.091760079
16,0.5044088238
32,0.3987213992
64,0.3397967878
128,0.1364276074
256,0.7429558958
512,0.2328645402
1024,0.29615967
2048,0.3384119936
4096,0.3012923898
8192,0.7619728946000001
16384,0.7007221294
262144,0.9995932055
262144,0.264031433
262144,0.0966935668
32768,0.8077548139999999
262144,0.7501307865
262144,0.8419625072
131072,0.2567194835
262144,0.9420936173000001
16,0.4989039664
32,0.2357890999
64,0.6216637578
128,0.5261727601
256,1.036345773
512,0.1025063017
1024,0.2931386059
2048,0.7782647104
4096,0.9922697035000001
65536,0.6317115457
8192,0.1352566234
16,0.7117207618
32,0.6826106982
64,0.9688991923
128,0.4766781138
256,0.1908665267
512,0.8321091464
1024,0.7802203426000001
262144,0.34576688790000004
2048,0.998327092
4096,0.18769121960000001
16,0.1287450476
32,0.3407845427
64,0.7556829923
128,0.2386558821
256,0.5435575265
16384,0.1640601812
512,0.5824759105
1024,1.056714215
2048,0.7076976868
8192,0.1203893627
4096,0.9232419957
8192,0.3738472975
16,0.5218973978
32,0.7988184749
64,0.9148087643
128,0.56766712
256,0.6783231799
512,0.6028629413
1024,0.8214826549
2048,0.2981050463
16384,0.2111596113
4096,0.8905912726999999
16384,0.7413216689000001
8192,0.4732001419
32768,0.4399920051
262144,0.26513723499999997
16,0.13626828189999998
32,0.4830294374
64,0.46443919
128,0.0813235392
256,0.5232526116
512,0.5639422726
1024,0.6685439379
2048,0.8846269328999999
4096,0.15597444259999999
16384,0.1324766903
262144,0.9127656953
16,0.2226313566
32,0.8324655384
64,0.7086608994000001
128,0.45741190130000003
256,0.0868568971
512,0.5463631082
8192,0.7916042179
1024,0.4398593982
32768,0.4966953773
2048,0.8562485721
4096,0.2611702459
32768,0.6215201502
8192,0.8450842419
16384,0.5652633837000001
32768,0.747812959
16384,1.0092357261
16,0.0369330422
32,0.860597598
64,0.8291997001
128,0.1300539194
256,0.3920191315
512,0.0856566474
1024,1.0188489737
2048,0.8270960138
65536,0.3298970485
4096,0.4125241597
32768,0.8501994887
8192,0.3113109545
32768,0.2937101708
65536,0.9573145826
16384,0.7571049031
65536,0.6200712218000001
16,0.2321379671
32,0.1158194391
64,0.4312514464
128,0.6334858695
256,0.9360972343
512,0.6650960835
1024,0.1715954033
2048,0.6026492537
131072,0.775070013
4096,0.9077736887
16,0.6905516995000001
32,0.9904494580000001
64,0.1526874273
128,0.8944816767
256,0.763740955
512,0.6280886922000001
1024,0.5445941403
8192,0.4859753619
2048,0.5635139499999999
65536,0.8333368343
4096,0.3805473622
8192,0.5618901604000001
32768,0.1996008018
16384,0.800978501
16384,0.6384234684000001
65536,1.0159301736
65536,0.9657890368
32768,0.6567982598000001
32768,0.9590367224
65536,0.2111090129
131072,0.39376352579999996
65536,0.3116221333
262144,0.6398712763000001
131072,0.2975007481
131072,0.8710011258
